Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2017-08-02 00:00:00-04:00,45.36737267067941,45.44667098743554,45.33212822743332,45.41142654418945,4100,0.0,0.0,0.0
2017-08-03 00:00:00-04:00,45.37615797885659,45.39378019111162,45.34972634102071,45.35853576660156,1200,0.0,0.0,0.0
2017-08-04 00:00:00-04:00,45.358556456074275,45.499530857324054,45.358556456074275,45.4378547668457,13000,0.0,0.0,0.0
2017-08-07 00:00:00-04:00,45.464269418375665,45.534758273193326,45.40259335095701,45.48189163208008,20900,0.0,0.0,0.0
2017-08-08 00:00:00-04:00,45.50832289022262,45.63167501491449,45.35853576660156,45.35853576660156,1800,0.0,0.0,0.0
2017-08-09 00:00:00-04:00,45.14708407198615,45.21756957260624,45.076595210272146,45.199947357177734,6700,0.0,0.0,0.0
2017-08-10 00:00:00-04:00,44.85632348889081,44.92681235206599,44.539130326790485,44.547943115234375,3100,0.0,0.0,0.0
2017-08-11 00:00:00-04:00,44.49507256991185,44.71534520639656,44.49507256991185,44.67129135131836,5700,0.0,0.0,0.0
2017-08-14 00:00:00-04:00,45.111840180916815,45.111840180916815,44.97967524416859,45.041351318359375,3200,0.0,0.0,0.0
2017-08-15 00:00:00-04:00,44.91799545288086,44.93561766706193,44.86512881033765,44.91799545288086,4500,0.0,0.0,0.0
2017-08-16 00:00:00-04:00,45.0325466053959,45.12065433172245,45.0061149597168,45.0061149597168,2500,0.0,0.0,0.0
2017-08-17 00:00:00-04:00,44.979678185638015,44.979678185638015,44.55675506591797,44.55675506591797,5800,0.0,0.0,0.0
2017-08-18 00:00:00-04:00,44.24837151886571,44.4069680975859,44.195504872261004,44.274803161621094,13100,0.0,0.0,0.0
2017-08-21 00:00:00-04:00,44.23955447959457,44.318852761334924,44.15144677148022,44.31004333496094,10800,0.0,0.0,0.0
2017-08-22 00:00:00-04:00,44.354098173439915,44.732967376708984,44.34528874687041,44.732967376708984,7800,0.0,0.0,0.0
2017-08-23 00:00:00-04:00,44.67130195155413,44.688924169985796,44.644866943359375,44.644866943359375,11900,0.0,0.0,0.0
2017-08-24 00:00:00-04:00,44.64485510200374,44.74177559712401,44.600801248156415,44.61842346191406,5900,0.0,0.0,0.0
2017-08-25 00:00:00-04:00,44.77702629215138,44.90037844462712,44.75940407592712,44.78583908081055,13600,0.0,0.0,0.0
2017-08-28 00:00:00-04:00,45.0413421811037,45.0413421811037,44.636041386901134,44.71533966064453,12900,0.0,0.0,0.0
2017-08-29 00:00:00-04:00,44.64485124813452,44.74177173488834,44.49506748576466,44.68009567260742,10800,0.0,0.0,0.0
2017-08-30 00:00:00-04:00,44.81226552888812,44.91799545288086,44.81226552888812,44.91799545288086,2600,0.0,0.0,0.0
2017-08-31 00:00:00-04:00,45.111844738047935,45.27044133372941,45.023733650950284,45.19114303588867,49300,0.0,0.0,0.0
2017-09-01 00:00:00-04:00,45.39380432256642,45.43785819607647,45.33212822743332,45.41142654418945,130300,0.0,0.0,0.0
2017-09-05 00:00:00-04:00,45.30568732100073,45.30568732100073,44.88276414034772,44.935630798339844,14500,0.0,0.0,0.0
2017-09-06 00:00:00-04:00,45.17351576268164,45.20876019357617,45.07659525826865,45.13827133178711,29300,0.0,0.0,0.0
2017-09-07 00:00:00-04:00,45.120649164514724,45.120649164514724,44.99729701734609,45.076595306396484,12600,0.0,0.0,0.0
2017-09-08 00:00:00-04:00,45.0677824618867,45.16469959796038,45.05016024775685,45.103023529052734,9500,0.0,0.0,0.0
2017-09-11 00:00:00-04:00,45.41140185803809,45.62286168037243,45.41140185803809,45.57880783081055,4800,0.0,0.0,0.0
2017-09-12 00:00:00-04:00,45.7726521109607,45.7726521109607,45.73740768432617,45.73740768432617,700,0.0,0.0,0.0
2017-09-13 00:00:00-04:00,45.62287421583404,45.83433745736385,45.62287421583404,45.816715240478516,3300,0.0,0.0,0.0
2017-09-14 00:00:00-04:00,45.74622637293718,45.825524668374086,45.74622637293718,45.816715240478516,11300,0.0,0.0,0.0
2017-09-15 00:00:00-04:00,45.755038273027445,45.887203216552734,45.755038273027445,45.887203216552734,3800,0.0,0.0,0.0
2017-09-18 00:00:00-04:00,46.00174163146188,46.04579549136156,45.931256127841216,45.9841194152832,8500,0.0,0.0,0.0
2017-09-19 00:00:00-04:00,45.913630997126,45.99292928434929,45.89600878206595,45.948875427246094,3400,0.0,0.0,0.0
2017-09-20 00:00:00-04:00,45.96649719910452,46.00174163146188,45.88720226794155,45.9841194152832,46300,0.0,0.0,0.0
2017-09-21 00:00:00-04:00,46.01056425228387,46.01056425228387,45.86958985382308,45.90483093261719,184400,0.0,0.0,0.0
2017-09-22 00:00:00-04:00,45.91363263258048,46.028175354003906,45.90481984418962,46.028175354003906,33600,0.0,0.0,0.0
2017-09-25 00:00:00-04:00,46.0810377905393,46.0810377905393,45.860765140143705,46.001739501953125,110400,0.0,0.0,0.0
2017-09-26 00:00:00-04:00,45.86725078480689,46.11498948449145,45.86725078480689,46.05305480957031,28100,0.218,0.0,0.0
2017-09-27 00:00:00-04:00,46.13269199471632,46.28310720840408,46.070757311194036,46.24771499633789,81800,0.0,0.0,0.0
2017-09-28 00:00:00-04:00,46.176922677305384,46.230010986328125,46.114988004372115,46.230010986328125,54000,0.0,0.0,0.0
2017-09-29 00:00:00-04:00,46.32734047396953,46.42466735839844,46.27425216195738,46.42466735839844,10700,0.0,0.0,0.0
2017-10-02 00:00:00-04:00,46.41581605581212,46.610469818115234,46.41581605581212,46.610469818115234,7000,0.0,0.0,0.0
2017-10-03 00:00:00-04:00,46.63702501528883,46.71665581476759,46.58394006576135,46.70780944824219,6300,0.0,0.0,0.0
2017-10-04 00:00:00-04:00,46.72549913399894,46.8139762878418,46.72549913399894,46.8139762878418,1100,0.0,0.0,0.0
2017-10-05 00:00:00-04:00,46.77858610157505,46.99093600525381,46.77858610157505,46.97323989868164,4000,0.0,0.0,0.0
2017-10-06 00:00:00-04:00,46.778588706596615,46.91130782568514,46.778588706596615,46.867069244384766,7900,0.0,0.0,0.0
2017-10-09 00:00:00-04:00,46.76973996252033,46.80513217583617,46.69895553588867,46.69895553588867,3900,0.0,0.0,0.0
2017-10-10 00:00:00-04:00,46.867064605259756,46.867064605259756,46.8139762878418,46.8139762878418,1100,0.0,0.0,0.0
2017-10-11 00:00:00-04:00,46.86707215943486,46.86707215943486,46.76974524940803,46.82283020019531,900,0.0,0.0,0.0
2017-10-12 00:00:00-04:00,46.875907232578186,46.875907232578186,46.760884241605,46.80512619018555,10600,0.0,0.0,0.0
2017-10-13 00:00:00-04:00,46.875907621875804,46.982080873939914,46.858211517333984,46.858211517333984,2300,0.0,0.0,0.0
2017-10-16 00:00:00-04:00,46.84052339545462,46.92015419187025,46.80513455552676,46.867069244384766,7800,0.0,0.0,0.0
2017-10-17 00:00:00-04:00,46.982088332859064,46.982088332859064,46.787437902369795,46.8316764831543,4600,0.0,0.0,0.0
2017-10-18 00:00:00-04:00,46.91130847803659,46.94670069364402,46.90245873654101,46.93785095214844,4400,0.0,0.0,0.0
2017-10-19 00:00:00-04:00,46.760893249298746,46.94670069364402,46.64587361135578,46.93785095214844,3100,0.0,0.0,0.0
2017-10-20 00:00:00-04:00,47.176735944704006,47.27406283476428,47.159039839676055,47.25636672973633,3500,0.0,0.0,0.0
2017-10-23 00:00:00-04:00,47.30059950516592,47.30059950516592,47.088253021240234,47.088253021240234,6100,0.0,0.0,0.0
2017-10-24 00:00:00-04:00,47.132491984478925,47.21212276041282,47.132491984478925,47.14133834838867,1600,0.0,0.0,0.0
2017-10-25 00:00:00-04:00,47.03518012890727,47.03518012890727,46.637026122064604,46.82283020019531,12900,0.0,0.0,0.0
2017-10-26 00:00:00-04:00,46.94668999673316,47.03516714040456,46.867059217354225,46.99977493286133,2300,0.0,0.0,0.0
2017-10-27 00:00:00-04:00,46.81396766036518,47.070556084483975,46.81396766036518,47.03516387939453,1700,0.0,0.0,0.0
2017-10-30 00:00:00-04:00,46.9290068521451,46.99978791159068,46.79628772480167,46.82283020019531,6700,0.0,0.0,0.0
2017-10-31 00:00:00-04:00,46.78743909859804,46.99978564186771,46.78743909859804,46.93785095214844,6500,0.0,0.0,0.0
2017-11-01 00:00:00-04:00,47.247517010477274,47.247517010477274,46.91129778918992,46.99977493286133,6200,0.0,0.0,0.0
2017-11-02 00:00:00-04:00,47.01748221229356,47.01748221229356,46.81398203332971,46.98208999633789,1800,0.0,0.0,0.0
2017-11-03 00:00:00-04:00,46.8493604189822,47.070556640625,46.8493604189822,47.070556640625,4400,0.0,0.0,0.0
2017-11-06 00:00:00-05:00,47.14134773097017,47.30060931453592,47.14134773097017,47.28291320800781,19100,0.0,0.0,0.0
2017-11-07 00:00:00-05:00,47.22097665635577,47.22097665635577,47.079411184913454,47.10595703125,4900,0.0,0.0,0.0
2017-11-08 00:00:00-05:00,47.09709291641859,47.238658344654255,47.09709291641859,47.20326614379883,2500,0.0,0.0,0.0
2017-11-09 00:00:00-05:00,47.00862196857994,47.070556640625,46.80512184969094,47.070556640625,1500,0.0,0.0,0.0
2017-11-10 00:00:00-05:00,46.999780314117224,47.12364967951432,46.999780314117224,47.114803314208984,3200,0.0,0.0,0.0
2017-11-13 00:00:00-05:00,46.822822631326915,47.159041891109794,46.822822631326915,47.114803314208984,7900,0.0,0.0,0.0
2017-11-14 00:00:00-05:00,46.875910948720126,47.12364967951432,46.875910948720126,47.114803314208984,7000,0.0,0.0,0.0
2017-11-15 00:00:00-05:00,46.79627730839442,46.999777449886224,46.787430943628195,46.90245056152344,8500,0.0,0.0,0.0
2017-11-16 00:00:00-05:00,47.291759684174764,47.38023683552025,47.291759684174764,47.318302154541016,4500,0.0,0.0,0.0
2017-11-17 00:00:00-05:00,47.38023042445385,47.43331873318989,47.38023042445385,47.424468994140625,1700,0.0,0.0,0.0
2017-11-20 00:00:00-05:00,47.50410442005673,47.539496629345464,47.406780907292955,47.477561950683594,16800,0.0,0.0,0.0
2017-11-21 00:00:00-05:00,47.71645319430027,47.71645319430027,47.672214621308434,47.707603454589844,1100,0.0,0.0,0.0
2017-11-22 00:00:00-05:00,47.77839578609604,47.77839578609604,47.69876499144506,47.72530746459961,5900,0.0,0.0,0.0
2017-11-24 00:00:00-05:00,47.928789323621594,47.928789323621594,47.75183506994465,47.778377532958984,2000,0.0,0.0,0.0
2017-11-27 00:00:00-05:00,47.884569053901586,47.884569053901586,47.70761135743413,47.72530746459961,15900,0.0,0.0,0.0
2017-11-28 00:00:00-05:00,47.71644849638367,48.22077560424805,47.71644849638367,48.22077560424805,6600,0.0,0.0,0.0
2017-11-29 00:00:00-05:00,48.18539332663297,48.47737401512352,48.18539332663297,48.397743225097656,4600,0.0,0.0,0.0
2017-11-30 00:00:00-05:00,48.63663140046386,48.87552374993797,48.63663140046386,48.68971633911133,3000,0.0,0.0,0.0
2017-12-01 00:00:00-05:00,48.636623302288,48.75164290033088,48.28270801936118,48.645469665527344,5100,0.0,0.0,0.0
2017-12-04 00:00:00-05:00,48.902056809478374,49.06131834514918,48.848968505859375,48.848968505859375,6400,0.0,0.0,0.0
2017-12-05 00:00:00-05:00,48.56584706574528,48.65432758895499,48.380043029785156,48.380043029785156,21900,0.0,0.0,0.0
2017-12-06 00:00:00-05:00,48.300418032199126,48.3358102457225,48.23848334612684,48.24732971191406,15100,0.0,0.0,0.0
2017-12-07 00:00:00-05:00,48.16770518698524,48.495078141895526,48.16770518698524,48.450836181640625,3500,0.0,0.0,0.0
2017-12-08 00:00:00-05:00,48.64549001277511,48.76051303411566,48.64549001277511,48.74281692504883,5200,0.0,0.0,0.0
2017-12-11 00:00:00-05:00,49.149806241367195,49.149806241367195,48.77819816019878,48.787044525146484,21000,0.0,0.0,0.0
2017-12-12 00:00:00-05:00,48.96399593773569,48.96399593773569,48.84897295700666,48.875518798828125,4700,0.0,0.0,0.0
2017-12-13 00:00:00-05:00,48.76050224845012,48.99054486505884,48.76050224845012,48.8135871887207,32500,0.0,0.0,0.0
2017-12-14 00:00:00-05:00,48.787053223781506,48.955164564444225,48.54816082535623,48.56585693359375,198200,0.0,0.0,0.0
2017-12-15 00:00:00-05:00,48.92861323637393,49.07902845195841,48.92861323637393,49.05248260498047,2500,0.0,0.0,0.0
2017-12-18 00:00:00-05:00,49.158659021874406,49.371005545621905,49.158659021874406,49.32676696777344,8100,0.0,0.0,0.0
2017-12-19 00:00:00-05:00,49.326773508800734,49.326773508800734,49.21175049099226,49.25598907470703,3100,0.0,0.0,0.0
2017-12-20 00:00:00-05:00,49.46832703516404,49.46832703516404,49.176349753127255,49.21173858642578,10100,0.0,0.0,0.0
2017-12-21 00:00:00-05:00,49.217968610532765,49.38682643402586,49.217968610532765,49.324615478515625,5100,0.247,0.0,0.0
2017-12-22 00:00:00-05:00,49.297946068207274,49.36015701293945,49.22684590837493,49.36015701293945,3500,0.0,0.0,0.0
2017-12-26 00:00:00-05:00,49.31571638503081,49.44902408658577,49.31571638503081,49.39570236206055,25400,0.0,0.0,0.0
2017-12-27 00:00:00-05:00,49.422358013676586,49.466793909509995,49.369032904531586,49.40458297729492,7000,0.0,0.0,0.0
2017-12-28 00:00:00-05:00,49.51123868746424,49.591224670410156,49.36015593647872,49.591224670410156,63700,0.0,0.0,0.0
2017-12-29 00:00:00-05:00,49.582344151145456,49.61789423409026,49.27128601074219,49.27128601074219,12300,0.0,0.0,0.0
2018-01-02 00:00:00-05:00,49.493475541495386,49.61790084838867,49.493475541495386,49.61790084838867,13900,0.0,0.0,0.0
2018-01-03 00:00:00-05:00,49.65344703559318,49.973391040973695,49.65344703559318,49.95561599731445,13600,0.0,0.0,0.0
2018-01-04 00:00:00-05:00,50.06225360589032,50.160011235943244,50.035589352019464,50.13335037231445,6700,0.0,0.0,0.0
2018-01-05 00:00:00-05:00,50.37332715793691,50.37332715793691,50.168919216425515,50.27556610107422,7400,0.0,0.0,0.0
2018-01-08 00:00:00-05:00,50.47994904096673,50.52438493837528,50.29331623770584,50.515499114990234,11300,0.0,0.0,0.0
2018-01-09 00:00:00-05:00,50.577711560980475,50.71990847108253,50.506614801050326,50.5599365234375,8000,0.0,0.0,0.0
2018-01-10 00:00:00-05:00,50.35554422123573,50.488855348838804,50.28444743935882,50.44441604614258,41600,0.0,0.0,0.0
2018-01-11 00:00:00-05:00,50.613269253449204,50.89766311645508,50.5777191730129,50.89766311645508,6500,0.0,0.0,0.0
2018-01-12 00:00:00-05:00,51.013198632115575,51.19983146702824,50.977648552063,51.18205642700195,42800,0.0,0.0,0.0
2018-01-16 00:00:00-05:00,51.64419971713278,51.64419971713278,50.82656478881836,50.82656478881836,37600,0.0,0.0,0.0
2018-01-17 00:00:00-05:00,51.084293097199414,51.35980111981337,50.942096173646874,51.22649002075195,35200,0.0,0.0,0.0
2018-01-18 00:00:00-05:00,51.288707047143,51.30648208847593,51.102074198510984,51.155399322509766,31400,0.0,0.0,0.0
2018-01-19 00:00:00-05:00,51.33314296640758,51.519779205322266,51.26204619130304,51.519779205322266,15800,0.0,0.0,0.0
2018-01-22 00:00:00-05:00,51.661983282414084,51.86639120066017,51.599772324262794,51.85750198364258,75700,0.0,0.0,0.0
2018-01-23 00:00:00-05:00,51.88416405024157,52.05302187376213,51.88416405024157,52.04413604736328,3000,0.0,0.0,0.0
2018-01-24 00:00:00-05:00,52.24853727229385,52.26631231306022,51.91081827821766,52.035240173339844,12000,0.0,0.0,0.0
2018-01-25 00:00:00-05:00,52.07967161538584,52.390729716766906,51.919699652445196,51.9285888671875,6000,0.0,0.0,0.0
2018-01-26 00:00:00-05:00,52.186334417241056,52.426292419433594,52.14189511331278,52.426292419433594,11300,0.0,0.0,0.0
2018-01-29 00:00:00-05:00,52.27519112814975,52.488488198500335,52.115219172947285,52.14188003540039,48900,0.0,0.0,0.0
2018-01-30 00:00:00-05:00,51.67975031891866,51.733072051790664,51.43979235026735,51.58198928833008,12100,0.0,0.0,0.0
2018-01-31 00:00:00-05:00,51.653077826040025,51.70640294065165,51.315362270892074,51.50199508666992,8200,0.0,0.0,0.0
2018-02-01 00:00:00-05:00,51.19982953308509,51.59975944296463,51.19982953308509,51.47533416748047,9400,0.0,0.0,0.0
2018-02-02 00:00:00-05:00,51.13761271239551,51.13761271239551,50.45328903198242,50.45328903198242,6900,0.0,0.0,0.0
2018-02-05 00:00:00-05:00,49.955610676823795,50.44441245954321,48.72027409114003,48.81803512573242,35800,0.0,0.0,0.0
2018-02-06 00:00:00-05:00,47.92929971586642,49.24462219385243,47.458273010911526,49.20907211303711,61600,0.0,0.0,0.0
2018-02-07 00:00:00-05:00,49.03132832192217,49.76897729123365,49.03132832192217,49.12908935546875,34100,0.0,0.0,0.0
2018-02-08 00:00:00-05:00,49.20019333059657,49.20019333059657,47.61825180053711,47.61825180053711,13200,0.0,0.0,0.0
2018-02-09 00:00:00-05:00,47.831542339886205,48.267022387509726,46.64064166360609,48.08927536010742,37500,0.0,0.0,0.0
2018-02-12 00:00:00-05:00,48.4003398362352,48.85359501665621,48.09817084603561,48.6047477722168,12600,0.0,0.0,0.0
2018-02-13 00:00:00-05:00,48.39144233320847,48.80914393193775,48.39144233320847,48.74693298339844,7200,0.0,0.0,0.0
2018-02-14 00:00:00-05:00,48.68471889300601,49.5556755065918,48.68471889300601,49.5556755065918,26700,0.0,0.0,0.0
2018-02-15 00:00:00-05:00,49.73342008893882,49.920052913406984,49.64454828402313,49.88450622558594,5200,0.0,0.0,0.0
2018-02-16 00:00:00-05:00,49.93783829027886,50.33776827567471,49.92895246404462,50.11558532714844,6800,0.0,0.0,0.0
2018-02-20 00:00:00-05:00,49.84895647054119,50.16001118000375,49.67120946931598,49.76897048950195,78800,0.0,0.0,0.0
2018-02-21 00:00:00-05:00,49.76897672326281,50.23111762823649,49.73342664051657,49.777862548828125,132900,0.0,0.0,0.0
2018-02-22 00:00:00-05:00,49.72453662227269,49.86673355102539,49.67121150264959,49.86673355102539,2600,0.0,0.0,0.0
2018-02-23 00:00:00-05:00,49.60899858274846,50.13335037231445,49.546787640786576,50.13335037231445,25700,0.0,0.0,0.0
2018-02-26 00:00:00-05:00,50.319981808031734,50.51550384322011,50.09779890995111,50.47995376586914,28900,0.0,0.0,0.0
2018-02-27 00:00:00-05:00,50.648821350132366,50.69325725732553,49.92894744873047,49.92894744873047,5100,0.0,0.0,0.0
2018-02-28 00:00:00-05:00,50.088915559605226,50.088915559605226,49.226844787597656,49.226844787597656,25800,0.0,0.0,0.0
2018-03-01 00:00:00-05:00,49.25352248617334,49.46681964347472,48.65807371370596,48.906917572021484,9600,0.0,0.0,0.0
2018-03-02 00:00:00-05:00,48.47142658245195,49.23573636876975,48.47142658245195,49.20907211303711,5500,0.0,0.0,0.0
2018-03-05 00:00:00-05:00,49.1379738673875,49.87561937584147,49.10242378763878,49.86673355102539,8500,0.0,0.0,0.0
2018-03-06 00:00:00-05:00,49.90228110995778,50.08002471923828,49.7423091494117,50.08002471923828,12800,0.0,0.0,0.0
2018-03-07 00:00:00-05:00,50.07113943035257,50.160011235943244,49.84007070167155,50.13335037231445,4900,0.0,0.0,0.0
2018-03-08 00:00:00-05:00,50.053370510582354,50.257778400624964,49.99115956101471,50.08892059326172,8100,0.0,0.0,0.0
2018-03-09 00:00:00-05:00,50.479962556219235,51.00431442260742,50.41775160514288,51.00431442260742,4200,0.0,0.0,0.0
2018-03-12 00:00:00-04:00,51.17317702500597,51.297598930564305,50.924329823646644,50.99542999267578,19600,0.0,0.0,0.0
2018-03-13 00:00:00-04:00,51.093187295092754,51.23538423251388,50.68436813354492,50.68436813354492,5500,0.0,0.0,0.0
2018-03-14 00:00:00-04:00,50.826558544436196,50.8709978362459,50.43551786430141,50.47995376586914,10500,0.0,0.0,0.0
2018-03-15 00:00:00-04:00,50.54217084157352,50.54217084157352,50.32887713205928,50.435523986816406,5900,0.0,0.0,0.0
2018-03-16 00:00:00-04:00,50.70213548549586,50.70213548549586,50.604374470173894,50.65769958496094,1500,0.0,0.0,0.0
2018-03-19 00:00:00-04:00,50.42664047171809,50.44441212312312,49.84007765831814,50.026710510253906,7800,0.0,0.0,0.0
2018-03-20 00:00:00-04:00,50.04448323788658,50.168905133423934,50.04448323788658,50.071144104003906,6200,0.0,0.0,0.0
2018-03-21 00:00:00-04:00,50.10668950868566,50.45329429682822,50.10668950868566,50.13335037231445,10600,0.0,0.0,0.0
2018-03-22 00:00:00-04:00,49.90416672810454,49.913086461525715,49.00346755981445,49.00346755981445,22200,0.193,0.0,0.0
2018-03-23 00:00:00-04:00,49.02129555666923,49.110472464914594,48.138429196763795,48.15626525878906,37600,0.0,0.0,0.0
2018-03-26 00:00:00-04:00,48.628914005927,49.155065983296446,48.405968310463365,49.137229919433594,16700,0.0,0.0,0.0
2018-03-27 00:00:00-04:00,49.146156521320364,49.386938314300224,48.521907806396484,48.521907806396484,5600,0.0,0.0,0.0
2018-03-28 00:00:00-04:00,48.60216867090547,48.64675713609874,48.405975341796875,48.405975341796875,4700,0.0,0.0,0.0
2018-03-29 00:00:00-04:00,48.59325796794724,49.306683699332496,48.59325796794724,49.128326416015625,49100,0.0,0.0,0.0
2018-04-02 00:00:00-04:00,49.31559399188595,49.31559399188595,47.63012484485655,48.01359176635742,60600,0.0,0.0,0.0
2018-04-03 00:00:00-04:00,48.20977975739019,48.58432690332061,48.12059943558668,48.4505615234375,9100,0.0,0.0,0.0
2018-04-04 00:00:00-04:00,47.79956626989292,49.06589986789245,47.79956626989292,49.05698013305664,10500,0.0,0.0,0.0
2018-04-05 00:00:00-04:00,49.288834417264844,49.46719165276699,49.244245958859636,49.42259979248047,7900,0.0,0.0,0.0
2018-04-06 00:00:00-04:00,48.73593822730214,48.83403149150215,48.15627796511742,48.31679916381836,2500,0.0,0.0,0.0
2018-04-09 00:00:00-04:00,48.530817794674334,49.048053445732386,48.52190146360291,48.68242263793945,12100,0.0,0.0,0.0
2018-04-10 00:00:00-04:00,48.9321114974806,49.2620735168457,48.9321114974806,49.2620735168457,10300,0.0,0.0,0.0
2018-04-11 00:00:00-04:00,48.834029886962675,49.20858047225223,48.834029886962675,48.9499626159668,11000,0.0,0.0,0.0
2018-04-12 00:00:00-04:00,49.16397688416314,49.38692253957597,49.16397688416314,49.2620735168457,8200,0.0,0.0,0.0
2018-04-13 00:00:00-04:00,49.09264373779297,49.19965672405235,48.9499586221533,49.09264373779297,22800,0.0,0.0,0.0
2018-04-16 00:00:00-04:00,49.30666175684046,49.66337276284815,49.30666175684046,49.574195861816406,23000,0.0,0.0,0.0
2018-04-17 00:00:00-04:00,49.91308900271316,50.07361019365126,49.89525293684429,50.00226593017578,16100,0.0,0.0,0.0
2018-04-18 00:00:00-04:00,50.11819675242982,50.34114246449411,50.11819675242982,50.243045806884766,8000,0.0,0.0,0.0
2018-04-19 00:00:00-04:00,50.02010154743125,50.03793761314016,49.68122310272547,49.779319763183594,9000,0.0,0.0,0.0
2018-04-20 00:00:00-04:00,49.904176820936506,49.904176820936506,49.36910837142433,49.46720504760742,10800,0.0,0.0,0.0
2018-04-23 00:00:00-04:00,49.59204426684407,49.67230485850338,49.5207000067551,49.538536071777344,25200,0.0,0.0,0.0
2018-04-24 00:00:00-04:00,49.69013251645732,49.73472097052823,48.81618588951975,48.97670364379883,30600,0.0,0.0,0.0
2018-04-25 00:00:00-04:00,48.84294563589392,49.208576457338175,48.807273506513624,49.09264373779297,31700,0.0,0.0,0.0
2018-04-26 00:00:00-04:00,49.181821035914105,49.56528789846025,49.181821035914105,49.48502731323242,21500,0.0,0.0,0.0
2018-04-27 00:00:00-04:00,49.502856809479745,49.609873184194534,49.44935202400342,49.565284729003906,4500,0.0,0.0,0.0
2018-04-30 00:00:00-04:00,49.66338311742999,49.69013891482253,49.208575384333685,49.270999908447266,223500,0.0,0.0,0.0
2018-05-01 00:00:00-04:00,49.199667288213035,49.199667288213035,48.727023379023215,49.128326416015625,14900,0.0,0.0,0.0
2018-05-02 00:00:00-04:00,49.03914523571968,49.190746702209175,48.887540367348244,48.90537643432617,13200,0.0,0.0,0.0
2018-05-03 00:00:00-04:00,48.57541290032661,48.73593408538535,48.17410993767976,48.6289176940918,10300,0.0,0.0,0.0
2018-05-04 00:00:00-04:00,48.646752884922364,49.37801453620988,48.646752884922364,49.14615249633789,8800,0.0,0.0,0.0
2018-05-07 00:00:00-04:00,49.25315825063349,49.502856318730466,49.25315825063349,49.34233856201172,26000,0.0,0.0,0.0
2018-05-08 00:00:00-04:00,49.34234473149795,49.369097127315875,49.12831535931022,49.32450866699219,16500,0.0,0.0,0.0
2018-05-09 00:00:00-04:00,49.351259896341055,49.752562833531925,49.351259896341055,49.67230224609375,11800,0.0,0.0,0.0
2018-05-10 00:00:00-04:00,49.85066517851459,50.162787830932125,49.85066517851459,50.10927963256836,5800,0.0,0.0,0.0
2018-05-11 00:00:00-04:00,50.225210563596285,50.225210563596285,50.07360910981487,50.18062210083008,4200,0.0,0.0,0.0
2018-05-14 00:00:00-04:00,50.296550356661484,50.36789121037242,50.10035705566406,50.10035705566406,31600,0.0,0.0,0.0
2018-05-15 00:00:00-04:00,50.00226229364721,50.00226229364721,49.77040025797805,49.85957717895508,7300,0.0,0.0,0.0
2018-05-16 00:00:00-04:00,49.79714996246414,50.23412501614955,49.79714996246414,50.16278076171875,4600,0.0,0.0,0.0
2018-05-17 00:00:00-04:00,50.171709093729135,50.30547790184393,50.171709093729135,50.21630096435547,6700,0.0,0.0,0.0
2018-05-18 00:00:00-04:00,50.22520666872623,50.22520666872623,50.144946081218464,50.153865814208984,2300,0.0,0.0,0.0
2018-05-21 00:00:00-04:00,50.47491829593646,50.55517890496409,50.38574135340901,50.44816589355469,22800,0.0,0.0,0.0
2018-05-22 00:00:00-04:00,50.77812466316501,50.77812466316501,50.43032982467274,50.44816589355469,9300,0.0,0.0,0.0
2018-05-23 00:00:00-04:00,50.260877807111555,50.35897445678711,50.1271090299392,50.35897445678711,22200,0.0,0.0,0.0
2018-05-24 00:00:00-04:00,50.37680239388972,50.37680239388972,50.11818461407937,50.332210540771484,23600,0.0,0.0,0.0
2018-05-25 00:00:00-04:00,50.10927839959829,50.28763565454048,50.10927839959829,50.234130859375,26100,0.0,0.0,0.0
2018-05-29 00:00:00-04:00,49.87741488623716,50.02901633726739,49.52962012033807,49.7347297668457,20800,0.0,0.0,0.0
2018-05-30 00:00:00-04:00,50.00226852617925,50.45707972474388,50.00226852617925,50.35006332397461,16600,0.0,0.0,0.0
2018-05-31 00:00:00-04:00,50.21629377818001,50.234129843501705,49.877415340831085,49.95767593383789,40600,0.0,0.0,0.0
2018-06-01 00:00:00-04:00,50.162781157436,50.38572685146905,50.162781157436,50.35897445678711,7300,0.0,0.0,0.0
2018-06-04 00:00:00-04:00,50.492748818274904,50.56409308596566,50.43032428498646,50.54625701904297,12800,0.0,0.0,0.0
2018-06-05 00:00:00-04:00,50.67110061645508,50.68002034989463,50.501663101800595,50.67110061645508,26900,0.0,0.0,0.0
2018-06-06 00:00:00-04:00,50.778121469665216,51.036739349365234,50.69786086568528,51.036739349365234,10200,0.0,0.0,0.0
2018-06-07 00:00:00-04:00,51.17941650569843,51.206168902224405,50.9475544647497,51.125911712646484,23500,0.0,0.0,0.0
2018-06-08 00:00:00-04:00,51.08132361558313,51.322105407714844,51.05457121708465,51.322105407714844,21100,0.0,0.0,0.0
2018-06-11 00:00:00-04:00,51.4647863783677,51.527210904408776,51.402361852326614,51.41128158569336,23900,0.0,0.0,0.0
2018-06-12 00:00:00-04:00,51.402357946358364,51.64313970074092,51.402357946358364,51.58071517944336,12000,0.0,0.0,0.0
2018-06-13 00:00:00-04:00,51.90176565564844,51.90176565564844,51.322105407714844,51.322105407714844,19800,0.0,0.0,0.0
